account_id,country,solution,outcome,num_touches,full_path,simple_path,first_3_actions,actions_list
0010L00001j3FksQAE,US,MRS,Ongoing,6,Email → Inbound Call → Email → Email → Email → Inbound Call,Email → Inbound Call → Email → Email → Email,Email → Inbound Call → Email,"Email,Inbound Call,Email,Email,Email,Inbound Call"
0010L00001j3FpCQAU,US,MRS,Lost,48,Email → Email → Email → Email → Email → Inbound Call → Inbound Call → Inbound Call → Meeting → Email → ... → Inbound Call → Meeting → Meeting → Review → Email → Email → Follow Up → Follow Up → Email → Email,Email → Email → Email → Email → Email,Email → Email → Email,"Email,Email,Email,Email,Email,Inbound Call,Inbound Call,Inbound Call,Meeting,Email,Inbound Call,Email,Follow Up,Email,Email,Follow Up,Inbound Call,Follow Up,Inbound Call,Email,Inbound Call,Email,Inbound Call,Inbound Call,Follow Up,Inbound Call,Inbound Call,Email,Inbound Call,Inbound Call,Email,Inbound Call,Inbound Call,Meeting,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Meeting,Meeting,Review,Email,Email,Follow Up,Follow Up,Email,Email"
0010L00001j3FrlQAE,US,MRS,Ongoing,14,Email → Meeting → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email,Email → Meeting → Email → Email → Email,Email → Meeting → Email,"Email,Meeting,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email"
0010L00001j3FsRQAU,US,MRS,Ongoing,1,Inbound Call,Inbound Call,Inbound Call,Inbound Call
0010L00001j3FtGQAU,US,MRS,Ongoing,1,Email,Email,Email,Email
0010L00001j3FvyQAE,US,MRS,Won,9,Follow Up → Follow Up → Inbound Call → Meeting → Email → Email → Email → Email → Email,Follow Up → Follow Up → Inbound Call → Meeting → Email,Follow Up → Follow Up → Inbound Call,"Follow Up,Follow Up,Inbound Call,Meeting,Email,Email,Email,Email,Email"
0010L00001j3FxoQAE,US,MRS,Won,32,Meeting → Meeting → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Email → Email → Email → Email → ... → Email → Email → Inbound Call → Inbound Call → Email → Email → Email → Email → Inbound Call → Inbound Call,Meeting → Meeting → Inbound Call → Inbound Call → Inbound Call,Meeting → Meeting → Inbound Call,"Meeting,Meeting,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Email,Email,Email,Inbound Call,Inbound Call,Email,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Email,Inbound Call,Inbound Call,Email,Email,Inbound Call,Inbound Call,Email,Email,Email,Email,Inbound Call,Inbound Call"
0010L00001j3G7KQAU,US,MRS,Ongoing,2,Inbound Call → Inbound Call,Inbound Call → Inbound Call,Inbound Call → Inbound Call,"Inbound Call,Inbound Call"
0010L00001j3G8IQAU,US,MRS,Lost,17,Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email,Email → Email → Email → Email → Email,Email → Email → Email,"Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email"
0010L00001j3G8fQAE,US,MRS,Ongoing,4,Email → Email → Inbound Call → Inbound Call,Email → Email → Inbound Call → Inbound Call,Email → Email → Inbound Call,"Email,Email,Inbound Call,Inbound Call"
0010L00001j3G9VQAU,US,MRS,Ongoing,1,Email,Email,Email,Email
0010L00001j3GAPQA2,US,MRS,Ongoing,5,Email → Email → Email → Email → Email,Email → Email → Email → Email → Email,Email → Email → Email,"Email,Email,Email,Email,Email"
0010L00001j3GApQAM,US,MRS,Ongoing,1,Email,Email,Email,Email
0010L00001j3GC1QAM,US,MRS,Lost,34,Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → ... → Email → Email → Email → Email → Email → Follow Up → Email → Inbound Call → Email → Email,Email → Email → Email → Email → Email,Email → Email → Email,"Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Inbound Call,Email,Email,Email,Email,Email,Email,Email,Follow Up,Email,Email,Email,Email,Email,Follow Up,Email,Inbound Call,Email,Email"
0010L00001j3GEHQA2,US,MRS,Ongoing,2,On-Site → Inbound Call,On-Site → Inbound Call,On-Site → Inbound Call,"On-Site,Inbound Call"
0010L00001j3GF1QAM,US,MRS,Lost,3,Email → Email → Meeting,Email → Email → Meeting,Email → Email → Meeting,"Email,Email,Meeting"
0010L00001j3GFwQAM,US,MRS,Lost,65,Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → ... → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email,Email → Email → Email → Email → Email,Email → Email → Email,"Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Meeting,Meeting,Email,Email,Email,Email,Email,Meeting,Follow Up,Follow Up,Follow Up,Follow Up,Email,Follow Up,Email,Follow Up,Email,Follow Up,Email,Follow Up,Email,Follow Up,Follow Up,Follow Up,Email,Email,Email,Email,Email,Follow Up,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Follow Up,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email"
0010L00001j3GGPQA2,US,MRS,Ongoing,1,Email,Email,Email,Email
0010L00001j3GJ3QAM,US,MRS,Lost,1,Email,Email,Email,Email
0010L00001j3GL4QAM,US,MRS,Ongoing,1,Inbound Call,Inbound Call,Inbound Call,Inbound Call
0010L00001j3GNHQA2,US,MRS,Won,37,Email → Email → Email → Meeting → Meeting → Meeting → Email → Email → Email → Email → ... → Follow Up → Follow Up → Meeting → Email → Meeting → Meeting → Meeting → Email → Inbound Call → On-Site,Email → Email → Email → Meeting → Meeting,Email → Email → Email,"Email,Email,Email,Meeting,Meeting,Meeting,Email,Email,Email,Email,Email,Email,Email,Email,Email,Review,Email,Email,Email,Email,Email,Email,Follow Up,Follow Up,Email,Email,Email,Follow Up,Follow Up,Meeting,Email,Meeting,Meeting,Meeting,Email,Inbound Call,On-Site"
0010L00001j3GNbQAM,US,MRS,Ongoing,1,Inbound Call,Inbound Call,Inbound Call,Inbound Call
0010L00001j3GO3QAM,US,MRS,Ongoing,5,Email → Email → Email → Email → Email,Email → Email → Email → Email → Email,Email → Email → Email,"Email,Email,Email,Email,Email"
0010L00001j3GOnQAM,US,MRS,Ongoing,1,Email,Email,Email,Email
0010L00001j3GSUQA2,US,MRS,Lost,15,Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email,Email → Email → Email → Email → Email,Email → Email → Email,"Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email"
0010L00001j3GTOQA2,US,MRS,Ongoing,2,Meeting → Meeting,Meeting → Meeting,Meeting → Meeting,"Meeting,Meeting"
0010L00001j3GTqQAM,US,MRS,Won,16,Follow Up → Email → Email → Meeting → Meeting → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Inbound Call,Follow Up → Email → Email → Meeting → Meeting,Follow Up → Email → Email,"Follow Up,Email,Email,Meeting,Meeting,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Inbound Call"
0010L00001j3GTuQAM,US,MRS,Ongoing,20,On-Site → On-Site → Review → Review → Meeting → Meeting → Email → Email → Inbound Call → Inbound Call → Email → Email → Review → Review → Inbound Call → Inbound Call → Email → Email → Email → Email,On-Site → On-Site → Review → Review → Meeting,On-Site → On-Site → Review,"On-Site,On-Site,Review,Review,Meeting,Meeting,Email,Email,Inbound Call,Inbound Call,Email,Email,Review,Review,Inbound Call,Inbound Call,Email,Email,Email,Email"
0010L00001j3GZeQAM,US,MRS,Ongoing,1,Meeting,Meeting,Meeting,Meeting
0010L00001j3GbzQAE,US,MRS,Ongoing,5,Email → Email → Email → Follow Up → Review,Email → Email → Email → Follow Up → Review,Email → Email → Email,"Email,Email,Email,Follow Up,Review"
0010L00001j3Gi9QAE,US,MRS,Ongoing,8,Follow Up → Email → Email → Email → Email → Email → Email → Email,Follow Up → Email → Email → Email → Email,Follow Up → Email → Email,"Follow Up,Email,Email,Email,Email,Email,Email,Email"
0010L00001j3GiuQAE,US,MRS,Ongoing,11,Follow Up → Review → Meeting → Email → Email → Email → Email → Email → Inbound Call → Email → Email,Follow Up → Review → Meeting → Email → Email,Follow Up → Review → Meeting,"Follow Up,Review,Meeting,Email,Email,Email,Email,Email,Inbound Call,Email,Email"
0010L00001j3GkNQAU,US,MRS,Ongoing,1,Email,Email,Email,Email
0010L00001j3GkxQAE,US,MRS,Won,45,Email → Meeting → Email → Email → Email → Email → Email → Follow Up → Inbound Call → Inbound Call → ... → Email → Follow Up → Email → Email → Email → Email → Email → Inbound Call → Follow Up → Email,Email → Meeting → Email → Email → Email,Email → Meeting → Email,"Email,Meeting,Email,Email,Email,Email,Email,Follow Up,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Review,Email,Email,Email,Review,Follow Up,Email,Email,Inbound Call,Inbound Call,Email,On-Site,Email,Email,Follow Up,Follow Up,Email,Follow Up,Email,Email,Follow Up,Email,Email,Follow Up,Email,Email,Email,Email,Email,Inbound Call,Follow Up,Email"
0010L00001j3GlKQAU,US,MRS,Ongoing,2,Follow Up → Email,Follow Up → Email,Follow Up → Email,"Follow Up,Email"
0010L00001j3GllQAE,US,Digital,Lost,21,Email → Email → Email → Meeting → Demo → Email → Email → Email → Email → Email → ... → Inbound Call → Follow Up → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Email → Email → Inbound Call → Email,Email → Email → Email → Meeting → Demo,Email → Email → Email,"Email,Email,Email,Meeting,Demo,Email,Email,Email,Email,Email,Email,Inbound Call,Follow Up,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Email,Inbound Call,Email"
0010L00001j3GmOQAU,US,MRS,Ongoing,39,Email → Email → Inbound Call → Email → Email → Email → Inbound Call → Inbound Call → Inbound Call → Inbound Call → ... → Email → Email → Meeting → Meeting → Follow Up → Meeting → Meeting → Follow Up → Email → Inbound Call,Email → Email → Inbound Call → Email → Email,Email → Email → Inbound Call,"Email,Email,Inbound Call,Email,Email,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Follow Up,Email,Inbound Call,Inbound Call,Email,Email,Email,Inbound Call,Email,Email,Inbound Call,Email,Meeting,Inbound Call,Email,Email,Email,Email,Meeting,Meeting,Follow Up,Meeting,Meeting,Follow Up,Email,Inbound Call"
0010L00001j3GmlQAE,US,MRS,Ongoing,1,Email,Email,Email,Email
0010L00001j3GqfQAE,US,MRS,Won,13,Email → Email → Meeting → Meeting → Meeting → Email → Email → Email → Email → Inbound Call → Email → Inbound Call → Meeting,Email → Email → Meeting → Meeting → Meeting,Email → Email → Meeting,"Email,Email,Meeting,Meeting,Meeting,Email,Email,Email,Email,Inbound Call,Email,Inbound Call,Meeting"
0010L00001j3GqiQAE,US,MRS,Ongoing,10,Demo → Email → Email → Email → Email → Email → Email → Email → Email → Inbound Call,Demo → Email → Email → Email → Email,Demo → Email → Email,"Demo,Email,Email,Email,Email,Email,Email,Email,Email,Inbound Call"
0010L00001j3GrhQAE,US,MRS,Ongoing,1,Inbound Call,Inbound Call,Inbound Call,Inbound Call
0010L00001j3H5AQAU,US,MRS,Ongoing,2,Inbound Call → Inbound Call,Inbound Call → Inbound Call,Inbound Call → Inbound Call,"Inbound Call,Inbound Call"
0010L00001j3H9GQAU,US,MRS,Ongoing,2,Email → Email,Email → Email,Email → Email,"Email,Email"
0010L00001j3H9kQAE,US,MRS,Ongoing,7,Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call,Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call,Inbound Call → Inbound Call → Inbound Call,"Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call"
0010L00001j3HEnQAM,US,MRS,Ongoing,2,Inbound Call → Inbound Call,Inbound Call → Inbound Call,Inbound Call → Inbound Call,"Inbound Call,Inbound Call"
0010L00001j3HFaQAM,US,MRS,Ongoing,4,Inbound Call → Inbound Call → Inbound Call → Inbound Call,Inbound Call → Inbound Call → Inbound Call → Inbound Call,Inbound Call → Inbound Call → Inbound Call,"Inbound Call,Inbound Call,Inbound Call,Inbound Call"
0010L00001j3HHxQAM,US,MRS,Ongoing,1,Inbound Call,Inbound Call,Inbound Call,Inbound Call
0010L00001j3HQ7QAM,US,MRS,Ongoing,3,Inbound Call → Email → Inbound Call,Inbound Call → Email → Inbound Call,Inbound Call → Email → Inbound Call,"Inbound Call,Email,Inbound Call"
0010L00001j3HT0QAM,US,MRS,Ongoing,31,Inbound Call → Follow Up → Inbound Call → Follow Up → Follow Up → Inbound Call → Email → Inbound Call → Inbound Call → Inbound Call → ... → Inbound Call → Follow Up → Follow Up → Email → Follow Up → Email → Inbound Call → Follow Up → Email → Inbound Call,Inbound Call → Follow Up → Inbound Call → Follow Up → Follow Up,Inbound Call → Follow Up → Inbound Call,"Inbound Call,Follow Up,Inbound Call,Follow Up,Follow Up,Inbound Call,Email,Inbound Call,Inbound Call,Inbound Call,Email,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Inbound Call,Follow Up,Follow Up,Email,Follow Up,Email,Inbound Call,Follow Up,Email,Inbound Call"
0010L00001j3HXUQA2,US,Digital,Ongoing,30,Email → Email → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → ... → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Follow Up → Follow Up,Email → Email → Inbound Call → Inbound Call → Inbound Call,Email → Email → Inbound Call,"Email,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Follow Up,Follow Up"
0010L00001j3HeoQAE,US,MRS,Ongoing,3,Inbound Call → Inbound Call → Inbound Call,Inbound Call → Inbound Call → Inbound Call,Inbound Call → Inbound Call → Inbound Call,"Inbound Call,Inbound Call,Inbound Call"
0010L00001j3Hi1QAE,US,MRS,Lost,9,Meeting → Email → Email → Email → Meeting → Follow Up → Follow Up → Meeting → Meeting,Meeting → Email → Email → Email → Meeting,Meeting → Email → Email,"Meeting,Email,Email,Email,Meeting,Follow Up,Follow Up,Meeting,Meeting"
0010L00001j3HjpQAE,US,MRS,Ongoing,2,Follow Up → Demo,Follow Up → Demo,Follow Up → Demo,"Follow Up,Demo"
0010L00001j3HkIQAU,US,MRS,Ongoing,2,Inbound Call → Inbound Call,Inbound Call → Inbound Call,Inbound Call → Inbound Call,"Inbound Call,Inbound Call"
0010L00001j3HkNQAU,US,MRS,Ongoing,5,Review → Email → Inbound Call → Inbound Call → Inbound Call,Review → Email → Inbound Call → Inbound Call → Inbound Call,Review → Email → Inbound Call,"Review,Email,Inbound Call,Inbound Call,Inbound Call"
0010L00001j3HmDQAU,US,MRS,Won,53,Meeting → Meeting → Meeting → Meeting → Meeting → Email → Email → Meeting → Email → Email → ... → Follow Up → Follow Up → Inbound Call → Follow Up → Follow Up → Follow Up → Inbound Call → Inbound Call → Inbound Call → Follow Up,Meeting → Meeting → Meeting → Meeting → Meeting,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,Meeting,Meeting,Email,Email,Meeting,Email,Email,Email,Email,Email,Email,Email,Email,Meeting,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Follow Up,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Email,Email,Inbound Call,Inbound Call,Email,Email,Inbound Call,Email,Inbound Call,Inbound Call,Follow Up,Inbound Call,Inbound Call,Follow Up,Follow Up,Inbound Call,Follow Up,Follow Up,Follow Up,Inbound Call,Inbound Call,Inbound Call,Follow Up"
0010L00001j3HqHQAU,US,MRS,Ongoing,23,Meeting → Meeting → Review → Inbound Call → Inbound Call → Inbound Call → Email → Inbound Call → Inbound Call → Inbound Call → ... → Email → Email → Email → Email → Follow Up → Inbound Call → Follow Up → Follow Up → Follow Up → Email,Meeting → Meeting → Review → Inbound Call → Inbound Call,Meeting → Meeting → Review,"Meeting,Meeting,Review,Inbound Call,Inbound Call,Inbound Call,Email,Inbound Call,Inbound Call,Inbound Call,Email,Email,Follow Up,Email,Email,Email,Email,Follow Up,Inbound Call,Follow Up,Follow Up,Follow Up,Email"
